continent,country,network,netmask,src_addr,dst_addr,next_hop,input_iface,output_iface,pkts_sent,bytes_sent,start_time,end_time,src_port,dst_port,ip_proto,tos,src_as,dst_as,src_mask,dst_mask,tcp_flag_ACK,tcp_flag_CWR,tcp_flag_ECE,tcp_flag_FIN,tcp_flag_PSH,tcp_flag_RST,tcp_flag_SYN,tcp_flag_URG
NA,US,100.10.20.1,11,100.10.20.9,100.20.1.3,0.0.0.0,0,0,1,67,2073-04-29 07:16:24,2073-04-29 07:16:25,OTHER,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.20.0.3,11,100.20.1.3,100.10.20.9,0.0.0.0,0,0,1,120,2073-04-29 07:16:24,2073-04-29 07:16:25,53,3043,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.10.20.1,11,100.10.20.9,100.20.1.3,0.0.0.0,0,0,1,57,2073-04-29 07:16:27,2073-04-29 07:16:29,OTHER,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.20.0.3,11,100.20.1.3,100.10.20.9,0.0.0.0,0,0,1,106,2073-04-29 07:16:27,2073-04-29 07:16:29,53,3044,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.10.20.1,11,100.10.20.9,100.20.1.3,0.0.0.0,0,0,1,68,2073-04-29 07:16:31,2073-04-29 07:16:31,OTHER,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.20.0.3,11,100.20.1.3,100.10.20.9,0.0.0.0,0,0,1,143,2073-04-29 07:16:31,2073-04-29 07:16:31,53,3045,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.10.20.1,11,100.10.20.9,100.20.1.3,0.0.0.0,0,0,1,57,2073-04-29 07:16:33,2073-04-29 07:16:34,OTHER,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.20.0.3,11,100.20.1.3,100.10.20.9,0.0.0.0,0,0,1,106,2073-04-29 07:16:33,2073-04-29 07:16:34,53,3046,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
EU,DE,53.56.190.28,10,53.56.191.62,100.10.20.53,0.0.0.0,0,0,6,3557,2073-04-29 07:24:12,2073-04-29 07:24:21,80,2750,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.5,11,100.10.20.53,53.56.191.62,0.0.0.0,0,0,5,568,2073-04-29 07:24:12,2073-04-29 07:24:21,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
EU,DE,53.56.190.28,10,53.56.191.62,100.10.20.53,0.0.0.0,0,0,5,1562,2073-04-29 07:24:32,2073-04-29 07:24:39,80,2751,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.5,11,100.10.20.53,53.56.191.62,0.0.0.0,0,0,5,497,2073-04-29 07:24:32,2073-04-29 07:24:39,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
EU,DE,53.56.190.28,10,53.56.191.62,100.10.20.53,0.0.0.0,0,0,7,4849,2073-04-29 07:24:34,2073-04-29 07:24:42,80,2752,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.5,11,100.10.20.53,53.56.191.62,0.0.0.0,0,0,6,536,2073-04-29 07:24:34,2073-04-29 07:24:42,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.20.173.58,0.0.0.0,0,0,8,640,2073-04-29 07:26:02,2073-04-29 07:26:17,110,48856,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.20.172.2,11,100.20.173.58,100.10.20.3,0.0.0.0,0,0,9,512,2073-04-29 07:26:02,2073-04-29 07:26:17,OTHER,110,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,41,55716,2073-05-01 08:41:40,2073-05-01 09:15:04,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,23,1537,2073-05-01 08:41:40,2073-05-01 09:15:04,80,35414,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,44,60216,2073-05-01 09:15:10,2073-05-01 09:48:34,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,24,1583,2073-05-01 09:15:10,2073-05-01 09:48:34,80,35431,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
EU,GB,92.6.84.6,11,92.6.85.158,100.10.20.4,0.0.0.0,0,0,8,1220,2073-04-29 02:26:05,2073-04-29 08:17:22,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,92.6.85.158,0.0.0.0,0,0,5,638,2073-04-29 02:26:05,2073-04-29 08:17:22,80,3270,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2073-04-29 08:17:08,2073-04-29 08:17:14,OTHER,2431,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2073-04-29 08:17:08,2073-04-29 08:17:14,OTHER,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
EU,GB,92.6.84.6,11,92.6.85.150,100.10.20.4,0.0.0.0,0,0,5,488,2073-05-01 01:51:16,2073-05-01 10:19:23,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,92.6.85.150,0.0.0.0,0,0,3,1599,2073-05-01 01:51:16,2073-05-01 10:19:23,80,3826,TCP,0,0,0,0,0,1,0,0,0,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,44,59410,2073-05-01 09:48:46,2073-05-01 10:18:04,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,24,1595,2073-05-01 09:48:46,2073-05-01 10:18:04,80,35436,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
EU,GB,92.6.84.67,11,92.6.85.115,100.10.20.4,0.0.0.0,0,0,140,8625,2073-04-28 10:53:11,2073-04-29 08:33:31,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,92.6.85.115,0.0.0.0,0,0,263,377876,2073-04-28 10:53:11,2073-04-29 08:33:31,80,33568,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,5,337,2073-04-29 08:31:12,2073-04-29 08:31:15,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,4,478,2073-04-29 08:31:12,2073-04-29 08:31:15,80,34012,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2073-04-29 08:33:19,2073-04-29 08:33:24,OTHER,2432,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2073-04-29 08:33:19,2073-04-29 08:33:24,OTHER,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,44,59410,2073-05-01 10:18:10,2073-05-01 10:47:24,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,24,1601,2073-05-01 10:18:10,2073-05-01 10:47:24,80,35446,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
EU,GB,92.6.84.6,11,92.6.85.158,100.10.20.4,0.0.0.0,0,0,11,2319,2073-04-29 02:25:33,2073-04-29 09:24:31,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,92.6.85.158,0.0.0.0,0,0,8,1411,2073-04-29 02:25:33,2073-04-29 09:24:31,80,3269,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2073-04-29 09:24:18,2073-04-29 09:24:23,OTHER,2433,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2073-04-29 09:24:18,2073-04-29 09:24:23,OTHER,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
EU,GB,92.6.84.3,11,92.6.85.155,100.10.20.4,0.0.0.0,0,0,5,487,2073-04-30 17:34:44,2073-05-01 11:10:53,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,92.6.85.155,0.0.0.0,0,0,2,1538,2073-04-30 17:34:44,2073-05-01 11:10:53,80,3796,TCP,0,0,0,0,0,1,0,0,0,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,44,59410,2073-05-01 10:47:30,2073-05-01 11:16:44,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,25,1653,2073-05-01 10:47:30,2073-05-01 11:16:44,80,35464,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,100.10.20.2,11,100.10.20.10,100.20.1.3,0.0.0.0,0,0,1,67,2073-04-29 09:32:49,2073-04-29 09:32:49,OTHER,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.20.0.3,11,100.20.1.3,100.10.20.10,0.0.0.0,0,0,1,120,2073-04-29 09:32:49,2073-04-29 09:32:49,53,3176,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.10.20.2,11,100.10.20.10,100.20.1.3,0.0.0.0,0,0,1,57,2073-04-29 09:32:51,2073-04-29 09:32:51,OTHER,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.20.0.3,11,100.20.1.3,100.10.20.10,0.0.0.0,0,0,1,106,2073-04-29 09:32:51,2073-04-29 09:32:51,53,3177,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.10.20.2,11,100.10.20.10,100.20.1.3,0.0.0.0,0,0,1,68,2073-04-29 09:32:53,2073-04-29 09:32:54,OTHER,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.20.0.3,11,100.20.1.3,100.10.20.10,0.0.0.0,0,0,1,143,2073-04-29 09:32:53,2073-04-29 09:32:54,53,3178,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.10.20.2,11,100.10.20.10,100.20.1.3,0.0.0.0,0,0,1,57,2073-04-29 09:32:55,2073-04-29 09:32:56,OTHER,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.20.0.3,11,100.20.1.3,100.10.20.10,0.0.0.0,0,0,1,106,2073-04-29 09:32:55,2073-04-29 09:32:56,53,3179,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,41,55716,2073-05-01 11:16:56,2073-05-01 11:50:24,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,21,1445,2073-05-01 11:16:56,2073-05-01 11:50:24,80,35470,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,5,337,2073-04-29 10:11:52,2073-04-29 10:11:56,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,4,478,2073-04-29 10:11:52,2073-04-29 10:11:56,80,34046,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
EU,GB,92.6.84.66,11,92.6.85.122,100.10.20.4,0.0.0.0,0,0,1587,89959,2073-04-25 11:02:43,2073-04-29 10:17:14,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,92.6.85.122,0.0.0.0,0,0,3338,4928812,2073-04-25 11:02:43,2073-04-29 10:17:14,80,31770,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2073-04-29 10:17:02,2073-04-29 10:17:07,OTHER,2434,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2073-04-29 10:17:02,2073-04-29 10:17:07,OTHER,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,58716,2073-05-01 11:50:31,2073-05-01 12:23:55,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,24,1577,2073-05-01 11:50:31,2073-05-01 12:23:55,80,35475,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
EU,GB,92.6.84.69,11,92.6.85.101,100.10.20.4,0.0.0.0,0,0,1159,65877,2073-04-27 18:29:33,2073-04-29 10:51:33,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,92.6.85.101,0.0.0.0,0,0,2325,3431532,2073-04-27 18:29:33,2073-04-29 10:51:33,80,33243,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2073-04-29 10:51:21,2073-04-29 10:51:26,OTHER,2435,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2073-04-29 10:51:21,2073-04-29 10:51:26,OTHER,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,58716,2073-05-01 12:24:01,2073-05-01 12:57:26,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,23,1543,2073-05-01 12:24:01,2073-05-01 12:57:26,80,35483,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,58716,2073-05-01 12:57:41,2073-05-01 13:31:19,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,26,1681,2073-05-01 12:57:41,2073-05-01 13:31:19,80,35494,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,5,337,2073-04-29 11:53:03,2073-04-29 11:53:07,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,4,478,2073-04-29 11:53:03,2073-04-29 11:53:07,80,34080,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,58716,2073-05-01 13:31:23,2073-05-01 14:04:55,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,23,1537,2073-05-01 13:31:23,2073-05-01 14:04:55,80,35506,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.20.1.3,0.0.0.0,0,0,1,59,2073-04-29 12:37:34,2073-04-29 12:37:35,OTHER,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.20.0.3,11,100.20.1.3,100.10.20.3,0.0.0.0,0,0,1,111,2073-04-29 12:37:34,2073-04-29 12:37:35,53,26082,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.10.20.3,11,100.10.20.3,100.20.1.3,0.0.0.0,0,0,1,76,2073-04-29 12:37:36,2073-04-29 12:37:36,OTHER,123,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.20.0.3,11,100.20.1.3,100.10.20.3,0.0.0.0,0,0,1,76,2073-04-29 12:37:36,2073-04-29 12:37:36,OTHER,26083,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,42,57216,2073-05-01 14:05:03,2073-05-01 14:38:35,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,23,1549,2073-05-01 14:05:03,2073-05-01 14:38:35,80,35517,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,58716,2073-05-01 14:38:47,2073-05-01 15:12:15,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,24,1577,2073-05-01 14:38:47,2073-05-01 15:12:15,80,35526,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
EU,GB,92.6.84.66,11,92.6.85.122,100.10.20.4,0.0.0.0,0,0,6,388,2073-04-29 13:37:44,2073-04-29 13:38:55,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,92.6.85.122,0.0.0.0,0,0,5,554,2073-04-29 13:37:44,2073-04-29 13:38:55,80,34128,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2073-04-29 13:38:42,2073-04-29 13:38:47,OTHER,2436,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2073-04-29 13:38:42,2073-04-29 13:38:47,OTHER,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
EU,GB,92.6.84.6,11,92.6.85.158,100.10.20.4,0.0.0.0,0,0,5,480,2073-04-29 13:49:42,2073-04-29 13:50:48,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,92.6.85.158,0.0.0.0,0,0,4,456,2073-04-29 13:49:42,2073-04-29 13:50:48,80,3467,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2073-04-29 13:50:34,2073-04-29 13:50:40,OTHER,2437,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2073-04-29 13:50:34,2073-04-29 13:50:40,OTHER,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,58716,2073-05-01 15:12:22,2073-05-01 15:45:46,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,25,1629,2073-05-01 15:12:22,2073-05-01 15:45:46,80,35536,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
EU,GB,92.6.84.69,11,92.6.85.101,100.10.20.4,0.0.0.0,0,0,1386,79899,2073-04-28 01:28:57,2073-04-29 14:00:25,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,92.6.85.101,0.0.0.0,0,0,2842,4195545,2073-04-28 01:28:57,2073-04-29 14:00:25,80,33383,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,5,337,2073-04-29 13:55:04,2073-04-29 13:55:20,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,4,478,2073-04-29 13:55:04,2073-04-29 13:55:20,80,34130,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2073-04-29 14:00:12,2073-04-29 14:00:16,OTHER,2438,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2073-04-29 14:00:12,2073-04-29 14:00:16,OTHER,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
EU,DE,53.56.190.28,10,53.56.191.62,100.10.20.53,0.0.0.0,0,0,43,58840,2073-04-29 14:08:40,2073-04-29 14:09:21,80,2758,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.5,11,100.10.20.53,53.56.191.62,0.0.0.0,0,0,21,1305,2073-04-29 14:08:40,2073-04-29 14:09:21,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,42,57216,2073-05-01 15:45:52,2073-05-01 16:19:16,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,23,1531,2073-05-01 15:45:52,2073-05-01 16:19:16,80,35546,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,42,57216,2073-05-01 16:19:28,2073-05-01 16:52:56,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,23,1549,2073-05-01 16:19:28,2073-05-01 16:52:56,80,35562,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,5,337,2073-04-29 15:32:54,2073-04-29 15:32:59,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,4,478,2073-04-29 15:32:54,2073-04-29 15:32:59,80,34160,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,41,55716,2073-05-01 16:53:02,2073-05-01 17:26:26,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,25,1647,2073-05-01 16:53:02,2073-05-01 17:26:26,80,35575,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
EU,RO,89.44.100.158,15,89.44.100.158,100.10.20.4,0.0.0.0,0,0,11,2234,2073-04-30 12:59:11,2073-05-01 17:57:25,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,89.44.100.158,0.0.0.0,0,0,4,593,2073-04-30 12:59:11,2073-05-01 17:57:25,80,3776,TCP,0,0,0,0,0,1,0,0,0,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,42,57216,2073-05-01 17:26:32,2073-05-01 17:59:56,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,22,1497,2073-05-01 17:26:32,2073-05-01 17:59:56,80,35580,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,100.5.110.4,11,100.5.111.28,100.10.20.3,0.0.0.0,0,0,10,564,2073-04-29 16:22:54,2073-04-29 16:23:53,OTHER,110,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.5.111.28,0.0.0.0,0,0,8,640,2073-04-29 16:22:54,2073-04-29 16:23:53,110,49158,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
EU,GB,92.6.84.66,11,92.6.85.122,100.10.20.4,0.0.0.0,0,0,6,388,2073-04-29 16:27:23,2073-04-29 16:28:25,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,92.6.85.122,0.0.0.0,0,0,5,554,2073-04-29 16:27:23,2073-04-29 16:28:25,80,34191,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2073-04-29 16:28:13,2073-04-29 16:28:18,OTHER,2439,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2073-04-29 16:28:13,2073-04-29 16:28:18,OTHER,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,44,59410,2073-05-01 18:00:08,2073-05-01 18:29:26,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,24,1601,2073-05-01 18:00:08,2073-05-01 18:29:26,80,35594,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,58716,2073-05-01 18:29:32,2073-05-01 19:02:57,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,25,1629,2073-05-01 18:29:32,2073-05-01 19:02:57,80,35597,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,5,337,2073-04-29 17:13:34,2073-04-29 17:13:37,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,4,478,2073-04-29 17:13:34,2073-04-29 17:13:37,80,34205,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,40,54216,2073-05-01 19:03:03,2073-05-01 19:36:28,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
